Sign in to to see them.	Melde dich an, um sie anzusehen.
If this result is correct, click	Ist dieses Ergebnis korrekt, klicke auf
Your default Shortlist is now:	Deine Standardliste ist jetzt:
Here are images and related pages for your request.	Hier sind Bilder und verwandte Seiten für deine Suchanfrage.
Sign in to see photos from your account.	Melde dich an, um Fotos aus deinem Konto anzusehen.
The same Google Maps, now in your mobile browser.	Das gewohnte Google Maps - jetzt in deinem mobilen Browser.
This report may be associated or displayed in connection with your profile.	Dieser Bericht kann mit deinem Profil verbunden oder in Verbindung mit diesem angezeigt werden.
Enter correct phone number	Gib die korrekte Telefonnummer ein.
Choose one or pick a new location	Wähle einen bekannten oder neuen Ort aus.
This is your default location.	Dies ist dein Standardstandort.
Who do you want to email?	Wem möchtest du eine E-Mail senden?
Information you enter will be shared with this advertiser and its affiliates.	Deine Angaben werden mit diesem Werbetreibenden und seinen Partnern geteilt.
visits to other websites	deinen Besuchen auf anderen Websites
And it won't change your other ad blocking settings.	Deine anderen Einstellungen zum Blockieren von Werbeanzeigen werden dadurch nicht geändert.
No movies matched your query.	Es stimmten keine Filme mit deiner Suchanfrage überein.
Additional charges from your mobile operator may apply.	Es können zusätzliche Gebühren deines Mobilfunkanbieters anfallen.
From your Internet address	Laut deiner IP-Adresse
Hold on a second! The new Google Maps is not fully supported on this browser.	Beachte, dass das neue Google Maps in diesem Browser nicht vollständig unterstützt wird.
Some of your current saved locations may be lost. Continue?	Einige deiner momentan gespeicherten Standorte gehen eventuell verloren. Fortfahren?
Thank you for your suggestion	Vielen Dank für deinen Vorschlag.
To search for an exact word or phrase, use double quotation marks:	Verwende für die Suche nach einem genauen Wort oder einer genauen Wortgruppe doppelte Anführungszeichen:
Your search results have been customized using search activity from this browser.	Deine Suchergebnisse wurden anhand der Suchaktivitäten dieses Browsers angepasst.
Tap the microphone to get directions, set timers, and more	Tippe auf das Mikrofonsymbol, um Routen abzurufen und Timer einzustellen
Your addition has been saved and will be searchable in a few minutes.	Dein Eintrag wurde gespeichert und kann in wenigen Minuten gesucht werden.
You have removed results from this page.	Du hast Ergebnisse von dieser Seite entfernt.
Sign in with your Google Account to try the new Google Maps.	Melde dich in deinem Google-Konto an, um das neue Google Maps zu testen.
Sorry, no results were found for your request.	Leider wurden keine Ergebnisse für deine Suchanfrage gefunden.
Recent photos from your social circle	Neueste Fotos aus deinem sozialen Kreis
Access your Apps page by clicking on the Apps icon in the bookmarks bar.	Ein Klick auf das Apps-Symbol in der Lesezeichenleiste gewährt raschen Zugriff auf deine Apps-Seite.
Oops, something went wrong. Please try again later.	Hoppla! Es gab ein Problem. Bitte versuche es später erneut.
Warning: Google prevented a suspicious attempt to sign in to your account.	Achtung: Google hat einen verdächtigen Anmeldeversuch in deinem Konto verhindert.
Sign in to submit save	Melde dich an, um dein "Save" zu senden.
Adding an event?\nSign in to your Google Account	Du möchtest ein Ereignis hinzufügen?\nMelde dich in deinem Google-Konto an.
Set language, accessibility, and other options that help you use Google.	Wähle Optionen zur Nutzung von Google aus wie die Sprache und Bedienungshilfen.
Are you sure you want to permanently clear all products?	Möchtest du wirklich alle Produkte endgültig löschen?
Find your path with station names and landmarks	Deine Route mit Standortnamen und Sehenswürdigkeiten suchen
The SafeSearch preferences have been locked. Sign out to activate the lock for other users of this browser.	Die SafeSearch-Einstellungen wurden gesperrt. Melde dich ab, um die Sperre für andere Nutzer dieses Browsers zu aktivieren.
See your ad here	Hier könnte deine Anzeige stehen
Your search is too general. Please try again with a more specific query.	Deine Suche ist zu allgemein. Versuche es bitte mit einer präziseren Anfrage.
Enter a postal code or address	Gib eine Postleitzahl oder eine Adresse ein.
Here are some news and related pages for your request.	Hier sind Nachrichten und verwandte Seiten zu deiner Suchanfrage.
To filter explicit results, use the SafeSearch menu or	Um unangemessene Ergebnisse zu filtern, verwende das SafeSearch-Menü oder
Sign in to see saved stocks.	Melde dich an, um gespeicherte Börsenkurse abzurufen.
- visiting this web site may harm your computer!	- ein Besuch dieser Website kann deinen Computer beschädigen!
Sign in to make a restaurant reservation.	Melde dich an, um einen Tisch in einem Restaurant zu reservieren.
Javascript is disabled or not supported by your browser.	JavaScript ist deaktiviert bzw. wird von deinem Browser nicht unterstützt.
See your personalized page on any computer using your Google Account.	Verwende dein Google-Konto, um deine personalisierte Seite auf jedem Computer anzeigen zu können.
Here are videos and related pages for your request.	Hier sind Videos und verwandte Seiten für deine Suchanfrage.
You starred this place	Du hast diesen Ort markiert.
Here are images, videos and related pages for your request.	Hier sind Bilder, Videos und verwandte Seiten für deine Suchanfrage.
Are you sure you want to stop seeing this ad?	Möchtest du diese Werbung wirklich nicht mehr sehen?
Upgrade to Google+ to control your experience.	Melde dich bei Google+ an, um deine persönliche Suche zu gestalten.
Your edits will be seen by the whole world, right away!	Deine Änderungen können umgehend von allen gesehen werden!
Who do you want to chat with?	Mit wem möchtest du chatten?
Your most recent search will be used to personalize results.	Deine letzte Suche wird zur Personalisierung der Suchergebnisse verwendet.
Sorry, we could not load MapsGL on your computer.	MapsGL konnte auf deinem Computer nicht geladen werden.
How was your experience on	Wie war deine Erfahrung auf
Enter valid business hours.	Gib gültige Öffnungszeiten ein.
Share custom maps privately with your friends	Benutzerdefinierte Karten privat mit deinen Freunden teilen
We’ll use your feedback to review ads on this site.	Wir verwenden dein Feedback zur Beurteilung von Anzeigen auf dieser Website.
Access your Apps by clicking on the Chrome App Launcher icon in your Windows Taskbar.	Ein Klick auf das Symbol für den Chrome App Launcher in deiner Windows-Taskleiste gewährt raschen Zugriff auf deine Apps.
Enter a valid email address.	Gib eine gültige E-Mail-Adresse ein.
Sign in to see your package orders from Gmail.	Melde dich an, um deine Paketbestellungen in Gmail anzusehen.
Uses Flash. May not work on your device.	Verwendet Flash. Funktioniert auf deinem Gerät möglicherweise nicht.
There was an error adding your photo. Please try again.	Beim Hinzufügen deines Fotos ist ein Fehler aufgetreten. Bitte versuche es erneut.
Delete all your News personalizations?	Möchtest du alle deine News-Anpassungen wirklich löschen?
Sign in to see reminders from Google Now.	Melde dich an, um Erinnerungen aus Google Now anzusehen.
Your party size is larger than the online reservation limit for this restaurant.	Deine Gruppe ist größer als bei Onlinereservierungen für dieses Restaurant zulässig.
Your response will be published right here. The entire world will be able to read it.	Deine Antwort wird hier veröffentlicht und kann auf der ganzen Welt gelesen werden.
We could not save your change because the "Website" link is invalid.	Deine Änderung konnte nicht gespeichert werden, da der Link auf "Website" ungültig ist.
Google Maps will automatically update your map if these details change	Google Maps wird deine Karte automatisch aktualisieren, falls sich diese Detailangaben ändern.
Search with your mobile from anywhere, anytime	Mit deinem Handy überall und jederzeit suchen
Sign in to see flights from Gmail.	Melde dich an, um deine Flüge aus Gmail anzusehen.
Here are pages and images for your request.	Hier sind Seiten und Bilder für deine Suchanfrage.
You have info about related events in Gmail and Google Calendar.	Du hast Informationen zu ähnlichen Terminen in Gmail und Google Kalender erhalten.
Tap an act to add votes	Tippe auf einen Kandidaten, um abzustimmen.
Please select an answer above.	Wähle oben eine Antwort aus.
Please enter a valid phone number.	Gib eine gültige Telefonnummer ein.
Sign in to use your home address.	Melde dich an, um deine private Adresse zu verwenden.
You have removed results from this page	Du hast Ergebnisse von dieser Seite entfernt.
You previously denied Google.com access to your location.	Du hast Google.com zu einem früheren Zeitpunkt den Zugriff auf deinen Standort verweigert.
To improve contact recognition, Google needs to use your device contacts	Zur Verbesserung der Kontakterkennung muss Google auf die Kontakte auf deinem Gerät zugreifen.
Thank you for submitting the problem report.	Vielen Dank für deinen Problembericht.
Keep up your schedule and share it with your friends	Terminplan regelmäßig aktualisieren und für deine Freunde freigeben
Here are videos, images and related pages for your request.	Hier sind Videos, Bilder und verwandte Seiten für deine Suchanfrage.
We could not find your exact location.	Dein genauer Standort wurde nicht gefunden.
Personalized using your most recent search.	Personalisiert anhand deiner letzten Suche
Sorry, there was a problem loading the new Google Maps. Please try again later.	Das neue Google Maps konnte nicht geladen werden. Bitte versuche es später erneut.
Sign in to see bills from Gmail.	Melde dich an, um Rechnungen aus Gmail anzusehen.
Can't determine your location. Check your location settings and try again.	Dein Standort kann nicht bestimmt werden. Bitte prüfe deine Standorteinstellungen und versuche es erneut.
You have info about an upcoming flight in Gmail.	Du hast Informationen zu einem anstehenden Flug in Gmail erhalten.
Or just click on the underlined words in the above colored bar	Oder klicke einfach auf die unterstrichenen Wörter im oberen farbigen Balken.
Use the Google Maps app for local search results.	Verwende die Google Maps App für lokale Suchergebnisse.
Click here to set your preferred character encoding for Russian searches.	klicke hier, um deine bevorzugte Zeichensatzkodierung für russische Suchanfragen festzulegen.
Sign up for offers near you	Angebote aus deiner Umgebung erhalten
Check out these results for your request.	Sieh dir diese Ergebnisse für deine Suchanfrage an.
To add a custom section, enter keywords in the text box before submitting.	Gib vor dem Senden Suchbegriffe in das Textfeld ein, um einen benutzerdefinierten Abschnitt hinzuzufügen.
Your check-ins and associated comments	Deine Check-ins und die damit verbundenen Kommentare
There was a problem requesting an invite. Please try again.	Beim Anfordern der Einladung ist ein Problem aufgetreten. Bitte versuche es erneut.
Here are pages, images and videos for your request.	Hier sind Seiten, Bilder und Videos für deine Suchanfrage.
Please select one of the languages to see more results.	Wähle eine der Sprachen aus, um weitere Ergebnisse anzuzeigen.
How long do you want to set the timer for?	Welchen Zeitraum möchtest du für den Timer festlegen?
See your message here	Deine Botschaft hier anzeigen
We'll review your report about this location.	Wir prüfen deine Meldung zu diesem Unternehmen.
All your starred images have been removed.	Alle deine markierten Bilder wurden entfernt.
Sign in to your Google Account and see your personalized page on any computer.	Melde dich bei deinem Google-Konto an, um deine personalisierte Seite auf jedem Computer anzeigen zu können.
Here are pages and videos for your request.	Hier sind Seiten und Videos für deine Suchanfrage.
Sign in to see them.	Melde dich an, um sie anzusehen.
Here are some results for your request.	Hier sind einige Ergebnisse für deine Suchanfrage.
Add Google search to your site	Google-Suche auf deiner Website hinzufügen
Sign in to get directions from Google Maps.	Melde dich an, um eine Route mit Google Maps zu berechnen.
Personalized using your web history.	Personalisiert anhand deines Webprotokolls
Previously installed apps on your mobile devices	Zuvor auf deinen Mobilgeräten installierten Apps
Your photo will be posted publicly on Google.	Dein Foto wird bei Google veröffentlicht.
As an official representative, you can suggest a change.	Als offizieller Vertreter kannst du eine Änderung vorschlagen.
Tap a specific area to edit	Tippe zum Bearbeiten auf einen bestimmten Bereich.
You have info about related events in Google Calendar.	Du hast Informationen zu ähnlichen Terminen in Google Kalender erhalten.
We could not find transit stations near your location.	Es wurden keine Haltestellen öffentlicher Verkehrsmittel in deiner Nähe gefunden.
This address may change according to your real position.	Diese Adresse kann sich entsprechend deiner realen Position verändern.
Your computer appears to be infected	Dein Computer wurde anscheinend infiziert
Please enter a valid zipcode.	Gib eine gültige Postleitzahl ein.
What time would you like your alarm?	Für welche Uhrzeit möchtest du den Wecker stellen?
Sign in to see events from Gmail.	Melde dich an, um Termine aus Gmail anzusehen.
It looks like you've already requested an invite.	Offenbar hast du bereits eine Einladung angefordert.
This didn't go through. Try again later.	Das hat nicht funktioniert. Bitte versuche es später erneut.
This result was added based on your feedback.	Dieses Ergebnis wurde aufgrund deines Feedbacks hinzugefügt.
Ads pay for the free Google services you love...	Anzeigen sorgen dafür, dass deine Google-Dienste kostenlos bleiben...
Please remember that your SearchWiki notes will be visible to other users, identified with your Google Account nickname.	Beachte, dass deine Such-Wiki-Einträge anderen Nutzern mit dem Alias deines Google-Kontos angezeigt werden.
Oops! There was an error. Please try again.	Hoppla! Ein Fehler ist aufgetreten. Bitte versuche es erneut.
Access your Apps by clicking on the Chrome App Launcher icon in your Dock.	Ein Klick auf das Symbol für den Chrome App Launcher im Dock gewährt raschen Zugriff auf deine Apps.
Sign in again to vote	Melde dich erneut an, um abzustimmen.
previously installed apps on your mobile devices	zuvor auf deinen Mobilgeräten installierte Apps
Please note that this does not guarantee that your profile will be shown in search results.	Dies ist keine Garantie dafür, dass dein Profil in den Suchergebnissen angezeigt wird.
Sign in to see reservations from Gmail.	Melde dich an, um deine Reservierungen aus Gmail anzusehen.
Showing only places rated by your friends.	Es werden nur Orte angezeigt, die von deinen Freunden bewertet wurden.
Here are some pages related to your request.	Hier sind einige Seiten, die zu deiner Suchanfrage passen.
The reservation is no longer available. Try making another.	Diese Reservierung ist nicht mehr möglich. Bitte versuche, eine neue Reservierung vorzunehmen.
Please sign in to save your page	Bitte melde dich an, um deine Seite zu speichern.
Your page is not mobile-friendly.	Deine Seite ist nicht für Mobilgeräte optimiert.
We could not save your change because the "Name of place" is invalid.	Deine Änderung konnte nicht gespeichert werden, da der "Name des Ortes" ungültig ist.
Enter a valid phone number.	Gib eine gültige Telefonnummer ein.
This link is best viewed with the new Google Maps.	Sieh dir diesen Link am besten im neuen Google Maps an.
Thank you. Your photo will be live on Google soon.	Vielen Dank. Dein Foto wird bald auf Google erscheinen.
Sign in with your Google Account to request an invite.	Melde dich in deinem Google-Konto an, um eine Einladung anzufordern.
Sorry there was an unexpected error. Please try again later.	Ein unerwarteter Fehler ist aufgetreten. Bitte versuche es später erneut.
Your location could not be determined.	Dein Standort konnte nicht festgestellt werden.
No results containing all your search terms were found.	Es wurden keine Ergebnisse gefunden, die alle deine Suchbegriffe enthalten.
Showing pictures matching your request.	Es werden Bilder angezeigt, die deiner Suchanfrage entsprechen.
Who do you want to text?	Wem möchtest du eine SMS senden?
From your Google Reader subscriptions	Aus deinen Google Reader-Abonnements
Showing places which may better match your tastes.	Es werden Orte angezeigt, die möglicherweise eher deinen Geschmack treffen.
Your email should look like "xyz@gmail.com"	Deine E-Mail-Adresse sollte in etwa so aussehen: xyz@gmail.com.
Google will remind you.	Deine Erinnerung wird in Google Now angezeigt.
Your search did not match any of our flights on these dates.	Für deine Suchanfrage wurden keine passenden Flüge zu diesen Terminen gefunden.
Being signed in to a Google account	deiner Anmeldung in einem Google-Konto
We'll try not to show that ad again	Wir versuchen, diese Werbeanzeige nicht mehr für dich einzublenden.
Why do you think so?	Gib eine Begründung ein.
Please sign in to save your changes	Bitte melde dich an, um deine Änderungen zu speichern.
Sign in with your Google Account to save this Shortlist.	Melde dich mit deinem Google-Konto an, um diese Liste zu speichern.
To use this action, your device needs to be running a newer version of Android.	Für diese Aktion muss dein Gerät eine neuere Android-Version ausführen.
See your message here...	Sieh deine Anzeige hier...
Voice input disabled, please check your settings	Die Spracheingabe ist deaktiviert. Überprüfe deine Einstellungen.
Blog Search does not currently remember your filtering choices from search to search.	Bei der Blog-Suche wird deine Filterauswahl derzeit von Suche zu Suche nicht gespeichert.
You have info about a recent purchase in Gmail.	Du hast Informationen zu einem vor Kurzem getätigten Kauf in Gmail erhalten.
You have info about a related bill.	Du hast Informationen zu einer ähnlichen Rechnung erhalten.
This result has been modified based on your feedback.	Dieses Ergebnis wurde anhand deines Feedbacks geändert.
Richard Oakes’ 75th Birthday	75. Geburtstag von Richard Oakes
Syed Sadequain Ahmed Naqvi’s 94th Birthday	94. Geburtstag von Syed Sadequain Ahmed Naqvi
Tayeb Salih’s 88th birthday	88. Geburtstag von Tayeb Salih
Juana Manso’s 198th Birthday	198. Geburtstag von Juana Manso
Marshall McLuhan’s 106th birthday	106. Geburtstag von Marshall McLuhan
Gilberto Bosques’s 125th birthday	125. Geburtstag von Gilberto Bosques
Georges Lemaître’s 123rd birthday	123. Geburtstag von Georges Lemaître
Celebrating Freedom Day and Enoch Sontonga	Zu Ehren von Enoch Sontonga und zur Feier des Freiheitstages
660th Anniversary of Charles Bridge	660. Jahrestag des Baubeginns der Karlsbrücke
Shortcuts let you create faster, easier ways to do your favorite things.	Mithilfe von Verknüpfungen kannst du häufige Aktionen schneller und einfacher ausführen.
Safesearch is on for legal compliance.	SafeSearch ist aus rechtlichen Gründen erforderlich.
Click region to select time period	Zum Auswählen des Zeitraums auf Region klicken
Find videos posted within the time you specify.	Finde Videos, die innerhalb des von dir angegebenen Zeitraums gepostet wurden.
Find pages updated within the time you specify.	Suche Seiten, die innerhalb des von dir angegebenen Zeitraums aktualisiert wurden.
To delete items for any time period, select the trash can at the top of the screen	Wenn du Einträge für einen bestimmten Zeitraum löschen möchtest, wähle das Papierkorbsymbol oben auf dem Bildschirm aus.
Media failed to load	Fehler beim Laden der Medien
Enable the camera permission in Settings.	Aktiviere den Kamerazugriff in den Einstellungen.
Set your home or work location	Private oder geschäftliche Adresse festlegen
Travel guide, flights, and hotels	Reiseführer, Flüge und Hotels
Google Groups for Business settings	Einstellungen für Google Groups for Business
To protect you from unsolicited messages, please type in the characters you see in the image above.	Gib die oben im Bild angezeigten Zeichen ein, um dich vor unerwünschten Nachrichten zu schützen.
If you skip this step, Google Home will be unable to differentiate you from others in your home.	Wenn du diesen Schritt überspringst, kann Google Home dich nicht von anderen Personen in deinem Haushalt unterscheiden.
Gboard wants to access your camera so you can create GIFs.	Gboard möchte auf deine Kamera zugreifen, damit du GIFs erstellen kannst.
With just a few taps, you helped add info that other people really care about	Ein paar Mal getippt und schon hast du Informationen bereitgestellt, die anderen wirklich weiterhelfen
A minute well spent!	Danke für deine Zeit
A user suggested these new hours.	Diese neuen Öffnungszeiten wurden von einem Nutzer vorgeschlagen.
A user suggested this phone number.	Diese Telefonnummer wurde von einem Nutzer vorgeschlagen.
A user suggested this website.	Diese Website wurde von einem Nutzer vorgeschlagen.
JavaScript must be enabled to view this page.	Um diese Seite darzustellen, muss JavaScript aktiviert sein.
Common days with exceptions	Normale Tage mit Ausnahmen
The fact that you visited google.com	Die Tatsache, dass Sie google.com besucht haben
View and manage your Google Premium membership	Google Premium-Mitgliedschaft abrufen und verwalten
Create, view and manage your Google Shopping Express shipping addresses, orders and membership status	Lieferadresse, Bestellungen und Status der Mitgliedschaft bei Google Shopping Express erstellen, abrufen und verwalten
View your Google Premium membership	Google Premium-Mitgliedschaft abrufen
Retrieve and change internal membership information	Interne Mitgliedschaftsinformationen abrufen und ändern
View and manage your Google Assistant voice commands, dialog and grammar	Sprachbefehle, Dialoge und Syntax von Google Assistant ansehen und verwalten
Can't be cured, but treatment may help	Unheilbar, eine Behandlung kann jedoch helfen
View the email addresses associated with your account	Die deinem Konto zugeordneten E-Mail-Adressen abrufen
View and manage your interests known by Google	Informationen zu deinen Interessen, die Google bekannt sind, abrufen und verwalten
View validation for your credentials	Bestätigung deiner Anmeldedaten abrufen
Manage the alias settings of users on your domain	Alias-Einstellungen von Nutzern in deiner Domain verwalten
View and manage your change requests in the Rolestore	Deine Änderungsanforderungen im Rolestore abrufen und verwalten
View and manage the provisioning of user schemas on your domain	Bereitstellung von Nutzerschemas in deiner Domain abrufen und verwalten
View and manage your reports in DoubleClick Bid Manager	Deine Bewertungen in DoubleClick Bid Manager abrufen und verwalten
Manage groups on your domain	Gruppen in deiner Domain verwalten
Make telephone calls in your Hangouts	In deinen Hangouts telefonieren
View content from this publisher in your Play Newsstand library.	Inhalte dieses Verlags oder Webpublishers aus deiner Play Kiosk-Bibliothek abrufen.
View Enterprise Subscriptions for your domain	Enterprise-Abonnements für deine Domain abrufen
View monitoring data for your Google App Engine applications	Überwachungsdaten für deine Google App Engine-Anwendungen abrufen
Send your photos and videos to Google+	Deine Fotos und Videos an Google+ senden
View and manage your Google Maps for mobile experience	Deine Google Maps Mobile-Version abrufen und verwalten
Manage data access permissions for users on your domain	Datenzugriffsrechte für Nutzer in deiner Domain verwalten
Summary of the data associated with your Google account	Zusammenfassung der Daten zu deinem Google-Konto
View and manage your Google Tag Manager accounts and containers configuration	Konfiguration deiner Google Tag Manager-Konten und -Container abrufen und verwalten
View applications' settings for your domain	App-Einstellungen für deine Domain abrufen
Manage messages in groups on your domain	Nachrichten in Gruppen in deiner Domain verwalten
Manage messages sent to your Chrome app or extension	Nachrichten verwalten, die an deine Chrome-App oder -Erweiterung gesendet werden
View your Google Fiber account ZIP Code	Postleitzahl deines Google Fiber-Kontos abrufen
View a list of people from your circles	Eine Liste der Personen in deinen Kreisen abrufen
View and manage the provisioning of groups on your domain	Bereitstellung von Gruppen in deiner Domain abrufen und verwalten
Manage your data only when you are signed in	Daten verwalten, wenn du angemeldet bist
View and manage your data	Deine Daten abrufen und verwalten
This app is requesting permission to make changes to your Google+ profile.	Diese App fragt nach der Berechtigung, Änderungen an deinem Google+ Profil vornehmen zu dürfen.
View usage reports of Google Apps for your domain	Google Apps-Nutzungsberichte für deine Domain abrufen
View your email address	Deine E-Mail-Adresse abrufen
View your Google Fiber video content	Deine Google Fiber-Videos abrufen
View your authorization spaces in the Rolestore	Deine Autorisierungsbereiche im Rolestore abrufen
View metadata and tree structure of your hierarchies	Metadaten und Baumansicht deiner Hierarchien abrufen
Manage your goo.gl short URLs	Deine Kurz-URLs in Google verwalten
View your user generated content in Google	Deine nutzergenerierten Inhalte in Google abrufen
View and manage your resources in the cloud-based compiler service	Deine Ressourcen im cloudbasierten Compiler-Dienst abrufen und verwalten
View and manage activity and content for all the Google+ pages you administer	Aktivitäten und Inhalte für die von dir verwalteten Google+ Seiten abrufen und verwalten
Manage badge ownership history for your organization	Verlauf der Eigentumsrechte deines Organisationslogos verwalten
View and manage user aliases on your domain	Nutzeralias in deiner Domain abrufen und verwalten
Log activities for your domain and application	Aktivitäten für deine Domain und App protokollieren
View and manage its own configuration data in your Google Drive	Deine Konfigurationsdaten in deinem Google Drive abrufen und verwalten
Access your Raterhub account	Auf dein Raterhub-Konto zugreifen
View and manage your Google Partners information	Deine Google Partner-Informationen abrufen und verwalten
View user schemas on your domain	Nutzerschemas in deiner Domain abrufen
View and manage your corporate voicemail	Mailboxnachrichten für dein Unternehmen abrufen und verwalten
Publish this application as a web app or a service that may share your data	App als Web-App veröffentlichen oder als Dienst, mit dem deine Daten freigegeben werden dürfen
Manage the calendar settings of users on your domain	Kalendereinstellungen von Nutzern in deiner Domain verwalten
View and manage applications' settings for your domain	App-Einstellungen für deine Domain abrufen und verwalten
View and manage your Google issued WiFi credentials	Deine von Google vergebenen Anmeldedaten für Google WiFi abrufen und verwalten
View data transfers between users in your organization	Datenübertragungen zwischen Nutzern in deiner Organisation abrufen
View calendar resources on your domain	Kalenderressourcen in deiner Domain abrufen
Share updates, photos, videos and more. Start conversations about the things you find interesting.	Teile Updates, Fotos, Videos und mehr und sprich über Dinge, die dich interessieren.
View your mobile devices' metadata	Metadaten deiner Mobilgeräte abrufen
View your outbound call status	Status deines ausgehenden Anrufs abrufen
View group subscriptions on your domain	Gruppenabonnements in deiner Domain abrufen
View the badge ownership history for your organization	Verlauf der Eigentumsrechte deines Organisationslogos abrufen
View your Google Wallet and make purchases on your behalf	Dein Google Wallet-Konto abrufen und in deinem Namen einkaufen
Manage your business on Google	Verwalte dein Geschäft mithilfe von Google
Please correct the errors below.	Korrigiere die unten aufgeführten Fehler.
Manage the email migration settings on your domain	E-Mail-Migrationseinstellungen in deiner Domain verwalten
Know who you are on Google	Wissen, wer du auf Google bist
View and manage the tracking of your business's assets	Nachverfolgung der Inhalte deines Unternehmens abrufen und verwalten
View and manage your corp account namespaces	Namensräume deines Unternehmenskontos abrufen und verwalten
View socially targeted ads on your mobile device	Personalisierte Werbung auf deinem Mobilgerät abrufen
Manage payment cards in your Google Wallet	Zahlungskarten in deinem Google Wallet-Konto verwalten
View and manage your launches in Ariane	Deine Produkteinführungen in Ariane abrufen und verwalten
View and manage the provisioning of domains for your customers	Bereitstellung von Domains für deine Kunden abrufen und verwalten
View your own Google+ profile and profiles visible to you	dein eigenes Google+ Profil und die für dich sichtbaren Profile abrufen
View and manage attendee data for your events on developers.google.com	Teilnehmerdaten deiner Ereignisse auf developers.google.com abrufen und verwalten
View and manage your assets and associated content on YouTube	Deine Inhalte und zugehörigen Content bei YouTube abrufen und verwalten
View and manage group subscriptions on your domain	Gruppenabonnements in deiner Domain abrufen und verwalten
View and manage your resources in the Google cloud-based compiler service	Deine Ressourcen im cloudbasierten Compiler-Dienst abrufen und verwalten
Consume Tasks from your Taskqueues	Aufgaben über deine Aufgabenlisten verarbeiten
Send your activity to your private Google+ history	Aktivitäten an deinen privaten Google+ Verlauf senden
View and manage users in an organization unit on your domain	Nutzer in einer Organisationseinheit auf deiner Domain abrufen und verwalten
View your domain information	Informationen zu deiner Domain abrufen
Manage your courier delivery information	Auslieferungsinformationen deiner Zusteller verwalten
View and manage all your mail in Gmail	Alle deine E-Mails in Gmail abrufen und verwalten
Manage the provisioning of users on your domain	Bereitstellung von Nutzern in deiner Domain verwalten
View the language preferences in your Google account	Spracheinstellungen in deinem Google-Konto abrufen
View your Google Tag Manager containers	Deine Google Tag Manager-Container abrufen
View your corp account namespaces	Namensräume deines Unternehmenskontos abrufen
Manage all aspects of your presence on Google+	Alle Aspekte deiner Online-Präsenz auf Google+ verwalten
View and manage your mobile devices' metadata	Metadaten deiner Mobilgeräte abrufen und verwalten
Manage your Play Newsstand data	Deine Play Kiosk-Daten verwalten.
View and manage your content acquisition feed configuration	Konfiguration deines Content-Akquisitions-Feeds abrufen und verwalten
View and manage your advertising data in DoubleClick Search	Daten zu deiner Werbung in DoubleClick Search abrufen und verwalten
View user aliases on your domain	Nutzeralias in deiner Domain abrufen
View and manage data and processes for your applications deployed on Google App Engine	Daten und Prozesse für deine in der Google App Engine bereitgestellten Anwendungen abrufen und verwalten
View and manage your content for viewing online and on TV	Deine Inhalte für die Anzeige im Web und auf dem Fernseher abrufen und verwalten
Send email as you	E-Mails in deinem Namen senden
Allow this application to run when you are not present	Ausführung dieser App während deiner Abwesenheit zulassen
View and manage any of your documents and files in Google Drive	Deine Dokumente und Dateien in Google Drive abrufen und verwalten
Audit emails of users on your domain	E-Mails von Nutzern in deiner Domain prüfen
View user policy settings for your application	Nutzerrichtlinien-Einstellungen für deine App abrufen
View and manage delegated admin privileges for your domain	Delegierte Administratorberechtigungen für deine Domain abrufen und verwalten
Know your basic profile info and list of people in your circles.	Basisinformationen deines Profils und Liste der Personen in deinen Kreisen einsehen
View and manage applications that you have signed in to with Google	Apps abrufen und verwalten, bei denen du dich über Google angemeldet hast
Manage your mobile browsing activity information	Informationen über deine mobilen Browser-Aktivitäten verwalten
Manage information about your participation in a market research panel	Informationen über deine Teilnahme an einem Marktforschungspanel verwalten
View the actions of users in your domain	Aktionen der Nutzer in deiner Domain abrufen
View audit reports of Google Apps for your domain	Prüfberichte für Google Apps für deine Domain abrufen
View groups on your domain	Gruppen in deiner Domain abrufen
View and manage Google Apps licenses for your domain	Google Apps-Lizenzen für deine Domain abrufen und verwalten
Manage your data while you are not signed in	Deine Daten verwalten, wenn du nicht angemeldet bist
View and manage data transfers between users in your organization	Datenübertragungen zwischen Nutzern in deiner Organisation abrufen und verwalten
Make web requests on your behalf	Webanfragen in deinem Namen durchführen
View your email addresses	Deine E-Mail-Adressen abrufen
View and manage your displays and content in Showy	Deine Darstellungen und Inhalte in Showy abrufen und verwalten
View your displays and content in Showy	Deine Darstellungen und Inhalte in Showy abrufen
View YouTube Analytics monetary reports for your YouTube content	YouTube Analytics-Finanzberichte für deine YouTube-Inhalte abrufen
View list of participants in your Hangouts	Liste der Teilnehmer in deinen Hangouts abrufen
View your questions, comments, and votes in Dory	Deine Fragen, Kommentare und Abstimmungen in Dory abrufen
View your change requests in the Rolestore	Deine Änderungsanforderungen im Rolestore abrufen
View and manage the provisioning of users on your domain	Bereitstellung von Nutzern in deiner Domain abrufen und verwalten
Manage the list of sites and domains you control	Liste der von dir geführten Websites und Domains verwalten
Talk, IM, and video chat with others in your organization	Google Talk, Chats und Videochats mit anderen in deiner Organisation
Manage email messages of users on your domain	E-Mails von Nutzern in deiner Domain verwalten
View and manage the provisioning of calendar resources on your domain	Bereitstellung von Kalenderressourcen in deiner Domain abrufen und verwalten
View your photos and videos in Google+	Deine Fotos und Videos in Google+ abrufen
View your Travel Partner data	Deine Travel Partner-Daten abrufen
